time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.0938231909286765,0.0994929055459615,11.774878989564145,0.041203451541386826,0.04481047150261119,0.0,-0.24119320556896864,0.25085748531545016,2.9907203896009946,0.024041597392261478,0.053819342168571316,0.0,469.44200303783424,469.1121884867555,471.9674221433661,470.87943521718427
1.2600000000000007,-0.1094301822110008,0.11555824553559851,11.961043953918624,0.043158135487917804,0.053403972358511353,0.0,-0.2800773713006866,0.28487117821232616,3.214104072029184,0.0149104016155945,0.02721907350645062,0.0,484.5709590702972,482.56823183396335,482.89925282996654,482.2099247072679
1.3200000000000007,-0.12747013813855695,0.13364365181838955,12.159091491142977,0.04492514437652506,0.0559738547651909,0.0,-0.32153146753747347,0.3181405785265153,3.386947250734094,0.024012112868089516,0.015348991077088576,0.0,470.0947185805179,469.1740394053057,469.1410401411547,469.84714962018325
1.3800000000000008,-0.14805944828951345,0.15372696991921178,12.366590012954788,0.04714497131714168,0.07288778761586823,0.0,-0.3665372158759154,0.3515287119529221,3.5291001752315685,0.013068729214956238,0.057973501567735265,0.0,459.9098508014168,463.27406171099466,461.8473784972592,460.98338972189504
1.4400000000000008,-0.17163490666180933,0.17583066598093341,12.582092020019447,0.0479354503262881,0.07707657784312971,0.0,-0.4197364544615797,0.385321405999854,3.6538522133524522,0.013352852117540705,0.04746263834795071,0.0,457.9097402532769,457.0746961694399,457.1725582742168,457.1950738595698
1.5000000000000009,-0.19830912483392862,0.19987583377050416,12.802688293218166,0.051891364013403773,0.08250795113973908,0.0,-0.46988759573914446,0.41656369776619984,3.6991296996504586,-0.007340941543054669,0.06391097435208519,0.0,433.55640677785823,434.9381858961832,433.19121816179467,431.44740440981366
1.560000000000001,-0.2282156898591184,0.22593116131816376,13.027325174713077,0.05396299699515961,0.09000920253576172,0.0,-0.5277066566649996,0.452116686239418,3.7883739451878067,0.00886286440864475,0.0837208319559448,0.0,446.9796232762378,448.59500808367443,447.1337892540786,448.4520309197311
1.620000000000001,-0.26229716381146795,0.25448926443219455,13.26306233424662,0.05859814108066175,0.10262469304635236,0.0,-0.6098371950322542,0.5003812182285838,4.068344794993817,-0.01455969532393956,0.11272802771136115,0.0,504.5846718586956,506.68076828909716,505.02878991862474,503.33644895022303
1.680000000000001,-0.3010240715044534,0.2857004731428218,13.509862687648123,0.05774547234064098,0.11208047074646199,0.0,-0.6819577023150851,0.5398788005546208,4.157875942190494,-0.01774710206834015,0.12954095345815558,0.0,450.0228788780213,451.3942198953849,451.7866507972591,451.529663356717
1.740000000000001,-0.3443951553014536,0.31933251602893703,13.763127821288007,0.058741016448125905,0.12049900300930805,0.0,-0.764572587143214,0.5812396107193888,4.283672430070638,-0.0031773844279289008,0.13722665283549954,0.0,462.7139366733441,463.3339075056462,463.0667987567924,464.2117018054514
1.8000000000000012,-0.392698766397838,0.3553702623401567,14.022176911754924,0.06120535547742012,0.1312464483264515,0.0,-0.8465413659026944,0.6202469688747672,4.350838603416117,-0.022266978570996014,0.15343557940424543,0.0,445.01621286920704,446.3600482297229,448.0678293745525,446.5131383477453
1.8600000000000012,-0.4458955475151169,0.39368305039565055,14.283469733522269,0.06275224198196305,0.14110631540505558,0.0,-0.9275576054959971,0.6569829134262322,4.3586992214483296,-0.042105484496355386,0.14329645161293075,0.0,429.47446412416093,428.63561763909513,428.4349499765898,426.7443848342978
1.9200000000000013,-0.5040624756804408,0.434187232194379,14.544764717734228,0.061751190653419386,0.1498478143409674,0.0,-1.012091523952064,0.6930440857695979,4.3509952247072725,-0.029723569801573195,0.14641842245170988,0.0,423.6317857791045,423.9207495806222,422.94495361883116,424.0093693791787
1.9800000000000013,-0.568507383389868,0.4772540210282496,14.812411794677612,0.06016993037602081,0.16025866070049144,0.0,-1.1371628994279992,0.7422443889760736,4.569445473941178,-0.025854297254530454,0.1592363842708581,0.0,493.29876985040323,494.2633344034175,493.7840963966346,494.06934279454146
2.0400000000000014,-0.6400382923308793,0.522986269610516,15.089015341889596,0.0592530460560905,0.17108862314149853,0.0,-1.248201745524282,0.7820217274625407,4.65007579089229,-0.01824728582279286,0.17046654733255712,0.0,454.08010952524523,455.0048621193903,454.9587478442395,455.5674349784931
2.1000000000000014,-0.7180476493515399,0.5709466547988024,15.368102167192353,0.05834921281062311,0.1827551930292417,0.0,-1.3531108861895562,0.816558658731562,4.652528325922397,-0.024383007004761932,0.18245900470993534,0.0,430.46566523123573,431.5097390225546,431.47764825167553,430.95927353759083
2.1600000000000015,-0.8033167996116088,0.6211907284005824,15.651313173737266,0.05688729101674905,0.19510817112713053,0.0,-1.4904119234947277,0.8580255980418697,4.7868952236462095,-0.026835018131647695,0.1682157635859464,0.0,473.9834970838208,472.91586384769283,473.40355981081996,473.2147624712538
2.2200000000000015,-0.8960488743342602,0.6735970576124426,15.937353295592782,0.0571709939924121,0.20528639823080042,0.0,-1.6015123176815846,0.888848628874397,4.747643699684712,-0.012912383127862411,0.16359756969672515,0.0,419.367155960065,418.99416016263257,419.7894460715856,420.9959595442783
2.2800000000000016,-0.9962459304705045,0.7280218473507971,16.223925192417845,0.057240061278910126,0.2186618272902674,0.0,-1.739616933061206,0.9252809889310784,4.804064764377553,-0.024246395715743097,0.14169409183953172,0.0,451.92390541288285,450.1775050631987,452.68445777544326,451.77146280312303
2.3400000000000016,-1.1043371232933619,0.7844618737194955,16.51099418356834,0.055894180057614484,0.22724118871203203,0.0,-1.8641470892904208,0.9559292064604087,4.764764036497738,-0.029255520165272435,0.1437746371924279,0.0,421.2268472385261,421.426867230113,421.99527379372586,421.56242014390926
2.4000000000000017,-1.2208446823159609,0.8429385970922555,16.799073699064984,0.06332539164650264,0.23678873071954332,0.0,-2.020286562500134,0.9940134276356636,4.837084731548566,-0.06367960489286678,0.13199213991948552,0.0,458.28108237406525,457.3610200919264,460.5416546031302,457.80948498142845
2.4600000000000017,-1.346022023409518,0.9035702204430417,17.087756201361078,0.05954710470551472,0.24752756855518587,0.0,-2.1532013056223662,1.026712535829315,4.785506177258708,-0.0623227135088421,0.11235876856035851,0.0,420.44257810963023,418.75320565989074,419.2372657720107,419.3520034584668
2.520000000000002,-1.481109812701358,0.9665095639803699,17.380194828424855,0.057018185185159,0.2575209520668249,0.0,-2.350651821908762,1.070902075219845,4.9611298794557035,-0.07563484371445549,0.09136758729085351,0.0,492.89954197816314,491.3541545221219,492.4134325014758,491.424676197816
2.580000000000002,-1.628398399934736,1.0320698843754854,17.683635400380847,0.0553925716530399,0.26301678564933706,0.0,-2.559347214868551,1.1141895470603378,5.152238081516153,-0.09556869775498998,0.09192621294868952,0.0,498.50022518136984,498.5470977062099,500.36677437562304,498.90856925496195
2.640000000000002,-1.7873921504450432,1.1000385314531744,17.99495583451497,0.06816523600689273,0.2700197659611945,0.0,-2.740989060703119,1.1525970656644082,5.224177759912479,-0.0496283930229265,0.10413941580127713,0.0,465.2735780427458,466.2363423054425,464.3669211628696,467.95239901361316
2.700000000000002,-1.9573576656042668,1.1704889453659053,18.310238688148818,0.06537068933000612,0.2790273215728112,0.0,-2.9252668471160996,1.1954129452808782,5.284423563366782,-0.055668055986720665,0.12117451037924235,0.0,463.5346488389899,464.8817566373241,464.50336925595843,464.0278132472126
2.760000000000002,-2.1382380706471387,1.2433919167273584,18.627929425499932,0.068978834916253,0.28896489848663265,0.0,-3.1049210938107477,1.2349313268884832,5.304519367056237,-0.02796799905185226,0.10204350454748841,0.0,454.21999724149236,452.6943776904138,452.0418341040078,454.2676453502942
2.820000000000002,-2.3308162570093702,1.3188874245923432,18.949114945300405,0.07173223384116678,0.3046360447814047,0.0,-3.3156757529331906,1.2817347617487345,5.40023609816704,-0.006076561979470993,0.1347140855781606,0.0,478.3881380025993,480.8802165700716,477.2723001801849,478.9405210580005
2.880000000000002,-2.5366219517681987,1.39729459417836,19.276815427111448,0.07211224363099067,0.3130237382815668,0.0,-3.5451326299950177,1.3317766722672555,5.521746266745726,-0.016805054284070718,0.13967954755251794,0.0,489.183481554363,489.5684788931035,490.1021703560161,489.304103191801
2.940000000000002,-2.756264728748639,1.4786697270512588,19.61133753436575,0.07112803217348862,0.3232230024224405,0.0,-3.7770687549677944,1.3805112581868253,5.627593723378008,-0.020086238035111746,0.15329956586669816,0.0,487.9726558505992,489.00588915908713,486.9122653114333,486.66678089919805
3.000000000000002,-2.9885575521979786,1.5626207619467092,19.947664277275862,0.06991803136811381,0.3375605189523725,0.0,-3.9671825696600678,1.417693431656017,5.582618170924848,-0.022214207944360586,0.12723524706495576,0.0,442.90539062957254,440.77575410876614,443.4140419960198,443.23916172503834
3.0600000000000023,-3.2324336319571105,1.6487666590932206,20.281063227736666,0.07012540766663733,0.3455699226037581,0.0,-4.162703448025256,1.4537947523669403,5.530223147379083,-0.009766273563730592,0.11921706088038961,0.0,442.37455404650893,441.72784535548,440.3579100867948,441.38672284935956
3.1200000000000023,-3.4885376280294667,1.7371537555507572,20.61222156529906,0.074067088160084,0.3529129694459643,0.0,-4.37469218200588,1.4926971406310616,5.50768971316786,0.012373840393269612,0.11309242218562121,0.0,453.161562673796,452.6808879617445,451.2529404719096,453.0371108213263
3.1800000000000024,-3.7574505170447647,1.8279079782737675,20.94170464672454,0.07490234763615433,0.3721990119328762,0.0,-4.590509751887098,1.532415985551447,5.473948301764043,0.007627081647903354,0.15064080332965804,0.0,449.1090714247644,452.1592709215019,451.00082224715845,450.61704739265366
3.2400000000000024,-4.039096184534849,1.9209461133438068,21.267684921780802,0.07609982409306859,0.3847620798257232,0.0,-4.798653862593044,1.5688912726886977,5.391448201314718,-0.0030714033984300363,0.1700406410643651,0.0,436.33262648609633,437.9734624027025,436.3878797440908,435.49361487914945
3.3000000000000025,-4.332958670499757,2.0160800628099773,21.587331902338555,0.0766159511633564,0.41149212601712293,0.0,-4.998596726122654,1.6021903173062455,5.2624836177825935,-0.013517420009293266,0.12428904055269102,0.0,423.22803130658303,419.2949735258316,423.3192505205635,422.41924619821276
3.3600000000000025,-4.6391601271071305,2.1132018935529,21.899112734842458,0.07604189018573049,0.42033306805268555,0.0,-5.2089089253584815,1.6351190745153867,5.129942125075451,-0.009251343543950958,0.13602936803904145,0.0,421.7549199062805,422.78395740036194,422.637776201174,423.00552535447014
3.4200000000000026,-4.958861142656203,2.212404298223903,22.204420640798258,0.07681566243575322,0.43705100932250307,0.0,-5.449017204770081,1.6715959004983165,5.04592467745291,-0.023136099145553028,0.10276326283030515,0.0,441.9614350319802,439.22478335192534,441.9178343355276,440.77163141397546
3.4800000000000026,-5.292783674684799,2.313714280377557,22.503613867902263,0.07552515812879523,0.4470850979765988,0.0,-5.682561235461617,1.7052500200124199,4.926646346148146,-0.02796382439921563,0.12314116964767224,0.0,429.5071719284113,431.2434976871308,431.09075152798323,430.6823894706498
3.5400000000000027,-5.641998750644256,2.417196571314112,22.797850385472845,0.07735604621597592,0.45448104610938067,0.0,-5.958486848547975,1.744230850135194,4.880226944295736,-0.04971847542474251,0.12041090995348946,0.0,457.1556386732124,456.95104604619104,459.01033738129917,457.2796607079178
3.6000000000000028,-6.007234715409708,2.522913515736995,23.08777652114401,0.07524230001738097,0.46344152788781745,0.0,-6.2167800333461685,1.779433711275167,4.783221785400305,-0.06120295504681206,0.13369253513976723,0.0,442.30294391943477,443.4099560660592,442.30080741804557,441.35177411466935
3.660000000000003,-6.389014484703942,2.6308636095119153,23.37347641492728,0.0849959950003436,0.4758070528033409,0.0,-6.510021742426932,1.8196077536610575,4.738536731499024,-0.1025599244655327,0.10962868166465012,0.0,463.3654732784463,461.4831135205603,464.65880582209047,461.40007026158366
3.720000000000003,-6.787743960010488,2.7411830275155156,23.654667961969935,0.08031788790637773,0.4827589792267446,0.0,-6.781605634860547,1.8572600388781453,4.633801326056088,-0.09040016075950286,0.11523577864294972,0.0,444.45354900325026,444.9240010619236,444.7555820635822,445.74236778197235
3.780000000000003,-7.202906168747495,2.853735740083822,23.929421359927137,0.0989447788538067,0.4918291895929068,0.0,-7.057796996882259,1.8957112782746608,4.5234732701261615,-0.03786469097609706,0.0979053117624647,0.0,445.9496049590335,444.54190071321204,442.76565454385496,447.06386832231397
3.840000000000003,-7.6342953156333975,2.96870657086389,24.196452123941384,0.09730244745814165,0.49798456035368943,0.0,-7.322542611816695,1.9364435834221871,4.376989190631107,-0.030290677594307557,0.09077446941236043,0.0,434.5202732877617,433.929889674514,434.35553444485276,434.9898807383733
3.900000000000003,-8.083276302242078,3.0863622895691316,24.457422724004694,0.09738003026996722,0.5063042413711232,0.0,-7.64404847679383,1.9852369677365274,4.320610481129899,-0.01636322278185295,0.10818103133958133,0.0,467.24266650948715,468.6055799538784,467.7914076739851,468.8748866562944
3.960000000000003,-8.551733074545593,3.206924770216659,24.71484943993543,0.09752454953597312,0.5135744451913125,0.0,-7.971683682708137,2.0333435582091495,4.2588682414553665,-0.005875740970629333,0.11672519846710751,0.0,469.3001139294188,469.9732163527409,469.1553570273119,469.96929085153437
4.020000000000002,-9.03969743139838,3.3302972401562903,24.967834810556923,0.09747528339021816,0.5205829050024402,0.0,-8.294352299792513,2.0789104106957983,4.172665256909463,-0.01322660501034537,0.11409772472779774,0.0,464.4111905104973,464.2163639238818,464.84782875558693,464.27138089682137
4.080000000000001,-9.54642290940972,3.456249552846465,25.214134903545133,0.09843588130399983,0.5298306987605672,0.0,-8.597274795457464,2.1194044682015347,4.036138473924693,0.0001316798077150693,0.09587724307025518,0.0,450.45300272404046,448.98682030073934,449.3030050869007,450.38517251723624
4.14,-10.07050172542763,3.584449548352278,25.450340627740616,0.09927686608868314,0.5404230422984844,0.0,-8.872981429513588,2.1538510727028464,3.8365168257237436,0.00900198210299033,0.11880553170230611,0.0,427.9424982717447,429.9002013829809,429.26968207760507,430.0219471767055
4.199999999999998,-10.611026223212708,3.7146660966932634,25.673880795948698,0.1077480269704374,0.5558427684080529,0.0,-9.145558971957536,2.1870034809325074,3.61357363646695,0.038675292417921794,0.0860388955677544,0.0,423.8824265662768,421.067156945156,422.3023870387074,424.85519669263766
